wksSinceFirstPurch,socialMediaAdCount36,wksSinceLastPurch,intAdExposureCount12,totalNumProdPurchased,intAdExposureCount36,socialMediaAdCountAll,regionPctCustomers,ID,intAdExposureCountAll,DemHomeOwner,LostCustomer,numOfTotalReturns,customerGender,basktPurchCount12Month,customerSubscrStat,socialMediaAdCount12,custInitiatedContacts,techSupportEval
133.0,9.0,17.0,13.0,10.0,33.0,27.0,36.0,89200.0,64.0,H,0,0,F,3,Platinum,6,2,           4
128.0,11.0,8.0,18.0,12.0,33.0,22.0,37.0,185718.0,60.0,U,0,0,F,3,Platinum,7,2,           4
134.0,15.0,17.0,13.0,13.0,32.0,30.0,46.0,45703.0,70.0,H,0,1,M,3,Platinum,6,3,           4
40.0,6.0,16.0,11.0,1.0,16.0,6.0,17.0,156789.0,14.0,U,1,0,F,5,Gold,5,0,           .
84.0,13.0,18.0,13.0,9.0,31.0,17.0,27.0,86259.0,43.0,U,0,4,F,1,Platinum,6,3,           2
41.0,7.0,4.0,11.0,4.0,15.0,6.0,8.0,189309.0,14.0,U,1,1,M,3,Gold,5,1,           3
52.0,9.0,19.0,10.0,2.0,21.0,8.0,39.0,164075.0,20.0,U,0,1,F,3,Platinum,4,1,           5
67.0,16.0,26.0,10.0,6.0,32.0,15.0,27.0,148093.0,35.0,H,0,3,M,3,Platinum,5,2,           3
69.0,17.0,17.0,14.0,10.0,34.0,17.0,36.0,19575.0,40.0,H,0,6,F,1,Platinum,6,3,           2
52.0,8.0,19.0,10.0,2.0,20.0,7.0,30.0,166530.0,18.0,H,1,1,F,3,Platinum,4,1,           5
71.0,19.0,13.0,25.0,10.0,44.0,23.0,29.0,1713.0,60.0,H,0,4,F,1,Platinum,9,2,           2
96.0,10.0,17.0,13.0,7.0,34.0,22.0,23.0,81760.0,53.0,H,0,0,M,3,Platinum,6,2,           4
45.0,8.0,15.0,12.0,3.0,17.0,7.0,36.0,131067.0,17.0,H,0,1,M,5,Gold,5,1,           5
53.0,6.0,17.0,15.0,2.0,28.0,10.0,31.0,46085.0,26.0,H,0,0,F,3,Platinum,6,0,           .
150.0,7.0,24.0,10.0,13.0,30.0,29.0,43.0,46114.0,65.0,H,0,0,F,5,Platinum,5,3,           3
101.0,12.0,19.0,13.0,4.0,28.0,19.0,29.0,75065.0,49.0,U,0,1,M,5,Platinum,6,2,           4
44.0,5.0,20.0,9.0,1.0,16.0,5.0,35.0,133820.0,13.0,U,1,1,F,5,Gold,3,1,           5
68.0,17.0,17.0,13.0,6.0,35.0,17.0,23.0,16825.0,40.0,H,0,1,M,5,Platinum,6,2,           5
44.0,6.0,20.0,9.0,1.0,15.0,5.0,34.0,71913.0,14.0,U,0,1,M,5,Gold,3,1,           5
117.0,16.0,18.0,14.0,13.0,34.0,27.0,19.0,176418.0,65.0,U,0,2,M,3,Platinum,6,2,           3
58.0,13.0,16.0,12.0,6.0,29.0,12.0,42.0,45479.0,28.0,H,1,2,F,1,Platinum,6,2,           3
122.0,7.0,19.0,13.0,10.0,35.0,26.0,43.0,48769.0,65.0,H,0,0,F,3,Platinum,6,2,           3
117.0,15.0,20.0,13.0,13.0,33.0,25.0,37.0,176973.0,60.0,U,0,1,F,3,Platinum,6,2,           2
81.0,16.0,18.0,26.0,6.0,47.0,22.0,32.0,14167.0,61.0,U,0,1,M,5,Platinum,6,2,           5
49.0,11.0,17.0,13.0,5.0,23.0,9.0,35.0,141132.0,22.0,H,0,5,U,1,Platinum,6,2,           2
152.0,5.0,8.0,35.0,19.0,35.0,29.0,29.0,9954.0,97.0,H,0,0,F,10,Platinum,5,3,           2
51.0,9.0,22.0,9.0,2.0,21.0,8.0,27.0,68957.0,19.0,U,0,1,M,5,Gold,3,1,           5
41.0,7.0,15.0,14.0,2.0,19.0,6.0,37.0,68313.0,16.0,U,0,1,U,3,Gold,5,1,           3
62.0,7.0,19.0,11.0,3.0,19.0,9.0,33.0,70216.0,25.0,H,0,0,F,5,Gold,4,0,           .
95.0,12.0,15.0,12.0,9.0,30.0,18.0,24.0,67368.0,51.0,H,0,1,M,2,Platinum,4,2,           3
92.0,21.0,5.0,25.0,20.0,46.0,33.0,11.0,882.0,90.0,H,0,6,F,1,Platinum,11,3,           2
81.0,16.0,7.0,41.0,18.0,62.0,20.0,27.0,10096.0,80.0,H,1,1,M,3,Platinum,7,2,           2
105.0,5.0,16.0,9.0,7.0,27.0,21.0,37.0,91767.0,47.0,U,0,0,F,3,Platinum,5,2,           5
62.0,13.0,19.0,12.0,6.0,28.0,13.0,22.0,87499.0,29.0,U,0,1,M,2,Platinum,6,2,           2
134.0,14.0,21.0,12.0,15.0,28.0,26.0,34.0,15401.0,60.0,H,0,2,M,3,Platinum,5,3,           4
76.0,6.0,18.0,12.0,4.0,30.0,16.0,24.0,87764.0,38.0,H,0,0,F,3,Platinum,6,0,           .
153.0,11.0,22.0,11.0,16.0,32.0,31.0,29.0,69078.0,74.0,H,0,0,M,5,Platinum,5,3,           2
65.0,16.0,16.0,14.0,7.0,34.0,15.0,36.0,113796.0,36.0,H,1,4,F,1,Platinum,6,2,           2
62.0,5.0,15.0,5.0,8.0,13.0,6.0,36.0,187551.0,15.0,U,0,3,M,2,Member,1,2,           4
51.0,11.0,19.0,11.0,2.0,22.0,9.0,26.0,71448.0,19.0,H,0,1,F,3,Platinum,5,1,           5
46.0,5.0,17.0,9.0,2.0,15.0,7.0,36.0,87632.0,14.0,U,0,0,F,5,Gold,5,0,           .
41.0,5.0,16.0,13.0,2.0,19.0,6.0,44.0,68251.0,17.0,U,0,0,F,5,Gold,4,0,           .
111.0,17.0,18.0,12.0,14.0,33.0,25.0,37.0,177717.0,62.0,U,0,2,F,3,Platinum,6,3,           3
116.0,17.0,17.0,14.0,17.0,35.0,27.0,32.0,174652.0,67.0,U,0,3,F,2,Platinum,6,3,           3
147.0,16.0,21.0,14.0,14.0,35.0,31.0,45.0,45145.0,74.0,H,0,1,M,3,Platinum,6,3,           4
118.0,19.0,10.0,23.0,11.0,43.0,33.0,32.0,1880.0,86.0,U,0,2,F,3,Platinum,10,3,           2
67.0,16.0,15.0,15.0,13.0,35.0,16.0,34.0,52506.0,40.0,U,0,2,F,1,Platinum,6,2,           2
135.0,9.0,16.0,9.0,9.0,23.0,23.0,35.0,87515.0,53.0,H,0,3,F,2,Platinum,4,2,           3
66.0,13.0,19.0,13.0,4.0,28.0,12.0,49.0,44884.0,31.0,U,0,2,F,3,Platinum,6,2,           5
49.0,9.0,20.0,9.0,3.0,20.0,8.0,39.0,74731.0,18.0,H,0,1,M,5,Gold,3,1,           5
68.0,11.0,18.0,12.0,7.0,29.0,14.0,43.0,46320.0,35.0,H,0,3,M,1,Platinum,6,2,           2
64.0,16.0,16.0,14.0,8.0,33.0,15.0,33.0,48285.0,33.0,H,0,2,F,1,Platinum,6,2,           3
50.0,10.0,6.0,16.0,3.0,25.0,10.0,41.0,187069.0,24.0,H,0,1,M,5,Gold,7,1,           5
152.0,17.0,16.0,14.0,33.0,36.0,33.0,38.0,191157.0,77.0,U,1,5,F,1,Platinum,6,3,           1
148.0,4.0,4.0,33.0,35.0,34.0,29.0,12.0,9830.0,100.0,U,0,0,F,10,Platinum,4,3,           2
145.0,6.0,20.0,13.0,13.0,31.0,26.0,26.0,47885.0,59.0,H,0,0,F,3,Platinum,6,2,           2
64.0,16.0,17.0,14.0,8.0,34.0,15.0,43.0,113509.0,35.0,H,1,4,F,1,Platinum,6,2,           2
61.0,13.0,10.0,19.0,4.0,34.0,13.0,41.0,186248.0,36.0,H,0,1,M,3,Platinum,7,2,           5
88.0,5.0,19.0,28.0,6.0,28.0,15.0,32.0,9907.0,64.0,H,0,0,M,10,Platinum,5,2,           5
117.0,5.0,24.0,15.0,6.0,30.0,21.0,29.0,6308.0,69.0,U,0,0,F,5,Platinum,4,2,           5
45.0,5.0,21.0,6.0,1.0,10.0,5.0,21.0,187317.0,9.0,U,0,1,M,5,Member,2,1,           5
41.0,4.0,17.0,11.0,1.0,16.0,5.0,31.0,153876.0,13.0,H,0,0,F,5,Gold,4,0,           .
75.0,12.0,18.0,12.0,9.0,30.0,16.0,29.0,85135.0,39.0,U,0,3,M,1,Platinum,6,2,           1
104.0,5.0,18.0,12.0,5.0,28.0,18.0,31.0,90652.0,45.0,U,0,0,M,3,Platinum,6,2,           5
110.0,19.0,15.0,22.0,8.0,43.0,31.0,36.0,2055.0,83.0,H,0,1,F,3,Platinum,9,2,           4
44.0,8.0,20.0,27.0,1.0,34.0,7.0,29.0,14062.0,34.0,H,0,1,M,5,Gold,5,1,           5
120.0,15.0,17.0,13.0,14.0,33.0,24.0,24.0,16058.0,57.0,H,0,2,F,2,Platinum,6,3,           2
41.0,3.0,17.0,7.0,1.0,9.0,3.0,28.0,187231.0,8.0,U,0,1,M,5,Member,2,1,           5
58.0,15.0,18.0,13.0,5.0,32.0,13.0,40.0,184246.0,31.0,H,0,3,M,3,Platinum,6,2,           5
100.0,13.0,19.0,12.0,14.0,30.0,20.0,46.0,181148.0,51.0,H,0,2,F,3,Platinum,4,2,           5
116.0,17.0,17.0,13.0,15.0,35.0,26.0,34.0,174511.0,62.0,H,0,2,M,2,Platinum,6,2,           3
44.0,7.0,20.0,9.0,1.0,16.0,6.0,24.0,71269.0,14.0,U,0,1,F,5,Gold,5,1,           5
57.0,10.0,18.0,11.0,5.0,22.0,11.0,14.0,147669.0,25.0,U,0,1,F,5,Gold,4,1,           5
77.0,5.0,26.0,10.0,3.0,29.0,15.0,34.0,96938.0,38.0,H,0,0,F,5,Platinum,5,1,           5
78.0,4.0,15.0,10.0,5.0,26.0,13.0,18.0,82869.0,36.0,U,0,0,F,3,Platinum,5,2,           5
105.0,10.0,15.0,12.0,9.0,24.0,15.0,34.0,67579.0,43.0,H,0,1,M,3,Platinum,6,2,           2
80.0,5.0,18.0,11.0,4.0,28.0,15.0,17.0,18013.0,39.0,H,0,0,M,5,Platinum,5,1,           5
69.0,16.0,19.0,13.0,8.0,33.0,16.0,44.0,42890.0,39.0,H,1,3,F,2,Platinum,6,2,           2
97.0,20.0,12.0,35.0,28.0,56.0,31.0,30.0,13514.0,90.0,H,0,4,F,2,Platinum,6,2,           3
54.0,10.0,21.0,9.0,3.0,19.0,9.0,30.0,75155.0,20.0,U,0,2,F,3,Platinum,6,2,           5
135.0,6.0,18.0,14.0,14.0,36.0,30.0,41.0,86161.0,75.0,H,0,0,U,3,Platinum,6,3,           4
122.0,6.0,19.0,17.0,9.0,36.0,29.0,40.0,4928.0,83.0,H,0,0,M,5,Platinum,6,2,           4
113.0,17.0,18.0,13.0,9.0,34.0,26.0,28.0,148591.0,58.0,U,1,2,F,2,Platinum,6,3,           3
136.0,9.0,16.0,8.0,15.0,21.0,22.0,39.0,70185.0,52.0,U,0,1,F,3,Platinum,4,3,           2
118.0,6.0,19.0,13.0,7.0,30.0,24.0,29.0,99084.0,56.0,U,0,0,M,5,Platinum,6,2,           4
145.0,5.0,16.0,12.0,13.0,31.0,29.0,37.0,87567.0,66.0,H,0,0,F,5,Platinum,5,3,           3
42.0,7.0,18.0,11.0,1.0,17.0,6.0,33.0,73617.0,15.0,H,0,1,M,5,Gold,5,1,           5
47.0,9.0,16.0,11.0,2.0,18.0,9.0,27.0,143545.0,19.0,H,1,1,F,5,Gold,5,1,           5
50.0,10.0,22.0,10.0,2.0,22.0,9.0,31.0,163522.0,23.0,H,0,2,F,3,Platinum,4,2,           5
54.0,13.0,18.0,14.0,2.0,29.0,11.0,28.0,69464.0,26.0,H,0,1,M,5,Platinum,6,1,           5
81.0,6.0,18.0,11.0,4.0,27.0,15.0,17.0,17985.0,39.0,H,0,0,M,5,Platinum,5,1,           5
147.0,9.0,18.0,11.0,18.0,24.0,23.0,24.0,87482.0,66.0,U,0,1,F,3,Platinum,4,3,           2
132.0,5.0,19.0,12.0,6.0,29.0,22.0,28.0,91756.0,56.0,H,0,0,F,3,Platinum,6,2,           4
43.0,6.0,19.0,10.0,1.0,17.0,6.0,42.0,69835.0,14.0,H,0,1,F,5,Gold,4,1,           5
89.0,15.0,23.0,13.0,9.0,33.0,19.0,42.0,45940.0,48.0,U,0,1,F,3,Platinum,6,2,           5
144.0,6.0,5.0,35.0,29.0,45.0,30.0,36.0,9929.0,105.0,H,0,0,F,3,Platinum,6,4,           3
53.0,13.0,21.0,13.0,2.0,27.0,11.0,28.0,69377.0,25.0,H,0,2,F,3,Platinum,6,2,           5
150.0,14.0,18.0,13.0,17.0,32.0,31.0,26.0,86674.0,72.0,U,0,1,M,3,Platinum,6,3,           3
97.0,5.0,19.0,11.0,5.0,29.0,18.0,27.0,80641.0,44.0,U,0,0,F,5,Platinum,5,2,           5
153.0,12.0,17.0,12.0,13.0,28.0,28.0,34.0,69695.0,65.0,H,0,3,F,2,Platinum,5,3,           2
53.0,4.0,18.0,5.0,2.0,11.0,4.0,29.0,187418.0,11.0,U,0,1,F,3,Member,1,1,           5
65.0,15.0,20.0,12.0,5.0,32.0,14.0,46.0,44468.0,35.0,H,0,1,F,3,Platinum,6,2,           5
129.0,15.0,10.0,21.0,18.0,40.0,28.0,22.0,186266.0,74.0,H,0,1,M,3,Platinum,7,3,           4
90.0,16.0,21.0,13.0,8.0,31.0,21.0,42.0,44027.0,52.0,H,0,2,F,3,Platinum,6,2,           3
41.0,2.0,17.0,6.0,1.0,8.0,2.0,48.0,187207.0,7.0,U,0,1,M,5,Member,1,1,           5
147.0,6.0,18.0,13.0,12.0,33.0,30.0,52.0,46477.0,69.0,H,0,0,F,3,Platinum,6,3,           3
126.0,11.0,19.0,11.0,7.0,26.0,24.0,34.0,86860.0,59.0,H,0,1,F,3,Platinum,4,2,           3
90.0,13.0,20.0,13.0,6.0,28.0,17.0,38.0,69787.0,45.0,H,0,1,M,5,Platinum,6,2,           5
56.0,6.0,18.0,7.0,4.0,14.0,6.0,38.0,187466.0,14.0,U,0,2,F,3,Member,2,2,           2
109.0,6.0,25.0,10.0,9.0,31.0,22.0,41.0,45800.0,56.0,H,0,0,M,3,Platinum,5,2,           3
86.0,14.0,7.0,26.0,6.0,44.0,17.0,33.0,14321.0,59.0,H,0,1,F,3,Platinum,6,2,           5
73.0,4.0,15.0,11.0,4.0,26.0,12.0,39.0,75660.0,35.0,H,0,0,M,5,Member,3,1,           5
137.0,7.0,11.0,31.0,13.0,53.0,32.0,2.0,14070.0,92.0,H,0,0,M,3,Platinum,6,3,           4
93.0,20.0,13.0,27.0,21.0,48.0,34.0,20.0,819.0,91.0,H,0,6,F,1,Platinum,10,3,           2
101.0,6.0,18.0,13.0,13.0,31.0,22.0,29.0,67928.0,56.0,U,0,0,F,3,Platinum,6,2,           2
100.0,14.0,23.0,12.0,6.0,32.0,20.0,22.0,15515.0,48.0,H,0,2,F,3,Platinum,6,2,           5
95.0,16.0,15.0,13.0,19.0,34.0,24.0,26.0,76982.0,58.0,U,0,6,M,1,Platinum,6,3,           1
152.0,13.0,25.0,12.0,26.0,31.0,29.0,33.0,10563.0,85.0,U,0,1,F,3,Platinum,4,3,           3
115.0,17.0,18.0,14.0,22.0,35.0,27.0,27.0,144424.0,68.0,U,0,4,M,1,Platinum,6,3,           3
108.0,5.0,26.0,10.0,5.0,30.0,21.0,30.0,97834.0,55.0,H,0,0,F,5,Platinum,5,2,           4
121.0,17.0,8.0,17.0,20.0,37.0,29.0,37.0,186537.0,71.0,U,0,4,M,2,Platinum,7,3,           1
152.0,19.0,15.0,27.0,31.0,47.0,49.0,30.0,1333.0,122.0,U,0,3,F,1,Platinum,10,3,           1
112.0,17.0,18.0,14.0,27.0,36.0,26.0,40.0,21922.0,71.0,U,0,3,F,1,Platinum,6,3,           3
75.0,12.0,19.0,12.0,7.0,31.0,16.0,33.0,76895.0,41.0,H,0,1,F,5,Platinum,6,2,           5
122.0,14.0,19.0,12.0,10.0,30.0,28.0,51.0,45705.0,63.0,H,0,1,M,3,Platinum,6,3,           4
101.0,15.0,16.0,14.0,12.0,34.0,22.0,52.0,43339.0,52.0,H,0,1,F,2,Platinum,6,2,           2
72.0,14.0,17.0,9.0,11.0,25.0,18.0,37.0,45215.0,38.0,U,0,1,F,3,Platinum,5,2,           4
45.0,7.0,21.0,10.0,1.0,16.0,6.0,42.0,63086.0,14.0,H,0,1,F,5,Gold,4,1,           5
54.0,12.0,16.0,12.0,5.0,26.0,10.0,18.0,69821.0,24.0,H,0,2,M,3,Platinum,6,2,           3
48.0,7.0,5.0,8.0,2.0,18.0,6.0,21.0,188710.0,16.0,H,0,1,M,5,Gold,3,1,           3
91.0,17.0,5.0,15.0,14.0,34.0,21.0,33.0,188714.0,53.0,H,1,6,M,1,Platinum,7,3,           1
70.0,6.0,19.0,13.0,3.0,31.0,14.0,31.0,90975.0,35.0,H,0,0,F,3,Platinum,6,1,           5
44.0,11.0,7.0,18.0,3.0,25.0,9.0,25.0,186900.0,23.0,H,0,1,F,3,Gold,7,1,           5
153.0,6.0,19.0,13.0,16.0,31.0,27.0,1.0,47621.0,70.0,U,0,0,F,3,Platinum,6,3,           2
93.0,4.0,26.0,10.0,6.0,27.0,18.0,31.0,85395.0,48.0,U,0,0,F,5,Platinum,4,2,           5
135.0,19.0,9.0,25.0,22.0,43.0,35.0,30.0,1974.0,98.0,H,0,3,M,3,Platinum,10,3,           3
50.0,11.0,15.0,11.0,4.0,23.0,9.0,28.0,50260.0,21.0,U,0,1,F,3,Platinum,5,1,           2
98.0,16.0,17.0,13.0,16.0,33.0,23.0,51.0,46244.0,61.0,U,0,2,F,2,Platinum,6,3,           3
115.0,15.0,18.0,13.0,11.0,33.0,25.0,22.0,151342.0,61.0,H,0,1,F,3,Platinum,6,3,           3
110.0,15.0,16.0,12.0,8.0,31.0,24.0,26.0,69104.0,57.0,H,0,3,M,2,Platinum,5,3,           4
147.0,15.0,24.0,12.0,18.0,31.0,31.0,44.0,178115.0,74.0,H,1,1,M,3,Platinum,6,3,           3
72.0,16.0,4.0,24.0,11.0,44.0,17.0,30.0,185705.0,52.0,U,0,4,F,2,Platinum,6,2,           4
117.0,17.0,18.0,13.0,14.0,33.0,26.0,25.0,175865.0,64.0,U,0,2,F,2,Platinum,6,3,           2
93.0,6.0,18.0,13.0,10.0,15.0,23.0,26.0,99416.0,53.0,U,0,0,F,10,Platinum,6,2,           4
94.0,11.0,15.0,10.0,10.0,29.0,19.0,31.0,68485.0,48.0,U,0,2,M,3,Platinum,4,2,           2
54.0,13.0,19.0,14.0,4.0,27.0,11.0,34.0,69235.0,26.0,H,0,2,F,2,Platinum,6,2,           3
145.0,10.0,17.0,11.0,8.0,27.0,26.0,26.0,47442.0,60.0,H,1,1,U,3,Platinum,4,2,           3
87.0,9.0,19.0,10.0,3.0,24.0,11.0,38.0,165343.0,34.0,U,0,1,F,5,Platinum,4,2,           5
47.0,7.0,23.0,8.0,1.0,17.0,6.0,29.0,62224.0,15.0,H,0,1,F,5,Gold,3,1,           5
120.0,16.0,22.0,12.0,15.0,33.0,26.0,23.0,21261.0,68.0,H,0,3,M,3,Platinum,6,3,           3
81.0,12.0,19.0,13.0,10.0,28.0,17.0,39.0,60086.0,44.0,U,1,2,F,2,Platinum,6,3,           2
91.0,5.0,26.0,26.0,8.0,26.0,20.0,34.0,10180.0,72.0,U,0,0,F,10,Platinum,5,2,           5
85.0,4.0,19.0,13.0,4.0,27.0,14.0,35.0,102978.0,43.0,U,0,0,F,5,Platinum,4,2,           5
97.0,17.0,18.0,14.0,32.0,33.0,24.0,35.0,175681.0,62.0,U,0,7,M,1,Platinum,6,3,           2
65.0,15.0,20.0,12.0,5.0,32.0,14.0,45.0,44471.0,35.0,H,0,1,F,3,Platinum,6,2,           5
141.0,8.0,19.0,10.0,15.0,21.0,19.0,31.0,47413.0,50.0,U,0,1,U,3,Platinum,4,3,           3
55.0,4.0,25.0,9.0,2.0,22.0,8.0,45.0,48186.0,21.0,U,0,0,F,3,Platinum,4,0,           .
100.0,16.0,18.0,14.0,10.0,34.0,23.0,57.0,44929.0,58.0,H,0,2,M,3,Platinum,6,2,           3
46.0,8.0,16.0,14.0,2.0,23.0,8.0,45.0,46080.0,20.0,H,0,1,M,3,Gold,6,1,           5
59.0,14.0,18.0,14.0,4.0,31.0,12.0,41.0,174448.0,29.0,H,0,2,F,2,Platinum,6,2,           5
65.0,13.0,18.0,11.0,5.0,28.0,12.0,44.0,48329.0,30.0,U,0,3,M,3,Platinum,6,2,           2
92.0,17.0,16.0,13.0,10.0,35.0,22.0,38.0,162547.0,56.0,H,0,3,F,2,Platinum,6,2,           3
152.0,13.0,26.0,9.0,17.0,27.0,29.0,29.0,69879.0,72.0,H,0,1,M,3,Platinum,4,3,           2
127.0,10.0,4.0,19.0,14.0,37.0,27.0,37.0,186408.0,66.0,H,0,0,M,3,Platinum,7,2,           4
85.0,16.0,21.0,12.0,8.0,32.0,19.0,33.0,43474.0,43.0,U,0,3,F,3,Platinum,6,2,           3
89.0,4.0,26.0,9.0,4.0,27.0,16.0,26.0,88235.0,43.0,H,1,0,M,5,Platinum,4,2,           5
100.0,6.0,19.0,13.0,4.0,28.0,17.0,25.0,92076.0,48.0,H,0,0,F,5,Platinum,6,2,           5
116.0,16.0,18.0,15.0,20.0,37.0,26.0,42.0,153194.0,69.0,H,0,1,F,2,Platinum,6,3,           2
59.0,14.0,19.0,13.0,4.0,30.0,13.0,31.0,75373.0,29.0,H,0,1,M,3,Platinum,6,1,           5
55.0,12.0,17.0,13.0,3.0,25.0,11.0,26.0,86238.0,24.0,U,0,2,M,3,Platinum,6,2,           3
62.0,16.0,15.0,14.0,8.0,34.0,15.0,29.0,27875.0,36.0,H,1,3,M,1,Platinum,6,2,           3
144.0,5.0,26.0,25.0,13.0,25.0,27.0,34.0,10174.0,82.0,U,0,0,F,10,Platinum,5,2,           3
122.0,12.0,19.0,12.0,9.0,28.0,22.0,32.0,178164.0,56.0,U,0,1,M,3,Platinum,4,2,           5
102.0,16.0,22.0,12.0,13.0,33.0,23.0,36.0,178186.0,54.0,U,0,4,U,1,Platinum,6,3,           3
60.0,5.0,22.0,10.0,3.0,28.0,12.0,16.0,67692.0,29.0,U,0,0,F,3,Platinum,4,0,           .
93.0,6.0,18.0,13.0,6.0,34.0,19.0,26.0,99784.0,45.0,U,0,0,M,3,Platinum,6,1,           5
140.0,11.0,19.0,12.0,17.0,31.0,28.0,48.0,45912.0,75.0,U,0,1,M,5,Platinum,5,2,           2
65.0,14.0,11.0,30.0,11.0,49.0,14.0,1.0,185362.0,58.0,H,0,2,F,2,Platinum,5,2,           5
46.0,8.0,17.0,10.0,2.0,18.0,7.0,31.0,60508.0,17.0,U,0,1,U,5,Gold,4,1,           5
152.0,16.0,17.0,15.0,17.0,36.0,28.0,40.0,45002.0,72.0,H,0,1,F,3,Platinum,6,3,           4
138.0,5.0,18.0,13.0,16.0,33.0,29.0,18.0,86539.0,71.0,H,0,0,M,5,Platinum,6,2,           4
98.0,13.0,18.0,12.0,8.0,31.0,19.0,28.0,173644.0,43.0,U,0,3,M,2,Platinum,6,2,           2
79.0,17.0,21.0,12.0,6.0,33.0,19.0,41.0,138365.0,44.0,U,0,2,M,3,Platinum,6,2,           3
122.0,10.0,16.0,10.0,13.0,25.0,21.0,47.0,182703.0,56.0,U,0,1,F,5,Member,3,2,           4
41.0,5.0,17.0,10.0,1.0,14.0,5.0,26.0,145961.0,13.0,H,0,1,F,5,Gold,4,1,           5
57.0,6.0,20.0,4.0,3.0,11.0,6.0,39.0,190098.0,12.0,U,0,2,M,3,Member,2,2,           5
114.0,16.0,17.0,15.0,8.0,35.0,24.0,56.0,44348.0,60.0,H,0,3,M,3,Platinum,6,3,           4
74.0,4.0,25.0,10.0,2.0,28.0,14.0,34.0,78456.0,36.0,U,1,0,F,5,Platinum,4,1,           5
97.0,21.0,17.0,24.0,15.0,44.0,35.0,35.0,734.0,91.0,H,0,3,M,3,Platinum,11,3,           3
39.0,4.0,15.0,10.0,1.0,13.0,5.0,39.0,63264.0,12.0,U,0,1,M,5,Member,3,1,           5
99.0,11.0,22.0,12.0,5.0,29.0,18.0,19.0,9570.0,61.0,H,0,1,F,5,Platinum,4,2,           3
85.0,6.0,17.0,13.0,6.0,29.0,16.0,42.0,83693.0,42.0,U,0,0,U,3,Platinum,6,1,           5
91.0,12.0,19.0,9.0,9.0,26.0,17.0,43.0,86944.0,45.0,H,1,1,M,2,Platinum,4,2,           3
78.0,13.0,18.0,13.0,6.0,30.0,14.0,40.0,69689.0,40.0,H,1,2,F,2,Platinum,6,2,           3
51.0,5.0,19.0,6.0,3.0,11.0,5.0,29.0,187407.0,11.0,U,0,1,F,3,Member,2,2,           3
116.0,16.0,19.0,13.0,14.0,33.0,26.0,34.0,174455.0,68.0,U,0,1,F,3,Platinum,6,3,           2
80.0,14.0,18.0,13.0,5.0,32.0,16.0,24.0,174086.0,42.0,H,0,1,M,3,Platinum,6,1,           5
64.0,16.0,18.0,13.0,8.0,32.0,15.0,38.0,87281.0,35.0,U,1,4,U,1,Platinum,6,2,           2
75.0,5.0,26.0,10.0,3.0,21.0,12.0,24.0,89117.0,22.0,H,0,0,M,5,Platinum,5,2,           5
123.0,8.0,18.0,12.0,18.0,30.0,25.0,28.0,83209.0,64.0,H,0,0,M,5,Platinum,5,3,           4
145.0,15.0,16.0,13.0,16.0,34.0,30.0,41.0,152982.0,71.0,H,0,3,F,3,Platinum,5,3,           2
43.0,6.0,19.0,9.0,1.0,16.0,5.0,11.0,149912.0,14.0,U,0,1,F,5,Gold,4,1,           5
55.0,11.0,15.0,11.0,6.0,25.0,11.0,27.0,156917.0,28.0,U,0,5,F,1,Platinum,6,3,           3
52.0,12.0,16.0,13.0,6.0,26.0,10.0,31.0,87136.0,26.0,H,0,3,F,2,Platinum,6,2,           2
108.0,17.0,21.0,13.0,21.0,34.0,25.0,59.0,43309.0,66.0,H,0,3,F,2,Platinum,6,3,           3
46.0,6.0,22.0,8.0,1.0,16.0,5.0,21.0,68958.0,14.0,U,0,1,F,5,Gold,3,1,           5
131.0,8.0,18.0,11.0,17.0,27.0,21.0,30.0,87904.0,58.0,H,0,0,F,3,Platinum,5,3,           2
101.0,6.0,18.0,13.0,6.0,33.0,23.0,32.0,171101.0,56.0,U,0,0,F,3,Platinum,6,1,           5
116.0,8.0,23.0,12.0,13.0,29.0,24.0,27.0,46009.0,64.0,U,0,0,F,3,Platinum,5,2,           2
95.0,6.0,22.0,13.0,7.0,35.0,20.0,31.0,90912.0,50.0,H,0,0,F,3,Platinum,6,2,           5
69.0,6.0,19.0,12.0,3.0,27.0,11.0,34.0,92987.0,30.0,H,0,0,F,3,Platinum,6,1,           5
57.0,6.0,15.0,7.0,3.0,14.0,6.0,36.0,187488.0,14.0,U,0,2,F,3,Member,2,2,           5
41.0,6.0,17.0,10.0,1.0,15.0,5.0,36.0,68735.0,13.0,H,0,1,F,5,Gold,4,1,           5
152.0,11.0,12.0,25.0,24.0,42.0,29.0,10.0,10743.0,98.0,H,0,1,M,3,Platinum,5,3,           2
99.0,5.0,24.0,11.0,7.0,30.0,20.0,27.0,92130.0,52.0,H,0,0,M,5,Platinum,5,2,           5
95.0,6.0,22.0,12.0,6.0,34.0,22.0,42.0,100158.0,53.0,H,0,0,M,3,Platinum,6,2,           5
89.0,16.0,17.0,13.0,10.0,34.0,21.0,42.0,175795.0,53.0,H,0,5,F,1,Platinum,6,2,           2
75.0,16.0,22.0,13.0,7.0,33.0,17.0,40.0,119975.0,41.0,H,0,3,M,3,Platinum,6,2,           2
115.0,17.0,18.0,15.0,24.0,37.0,26.0,43.0,22281.0,73.0,H,0,3,M,1,Platinum,6,3,           2
87.0,13.0,18.0,14.0,6.0,30.0,17.0,29.0,47046.0,48.0,U,0,3,F,3,Platinum,6,2,           2
